date	sha	title
2016-07-24	f102ff215762f8ee0f8b091f535bd8e8d3db2e7f	gitignore now ignores files named 'prev_*'
2016-07-24	d084fb743d318a5d6ae93e5c8332862dcb0c7b17	pfx1. Ref issue#4.
2016-07-23	ff897d915da46bd8c63fe19ab20fb83f5fce811e	Add srs3 method to analysis2
2016-07-23	1690244a0679bcc38f6be0fb8acc26679d15928f	step4/notes.org - manual analysis
2016-07-09	c8a2e7bba2a5369a440e7df6c9c9642cc39a0ee1	small revision of step4/analysis2
2016-07-06	eb2d93e310f948a0e0bb2a8a36d72490d099db04	recompute all
2016-06-15	8608504896402b6e9641ff9d384ed79ac413af8c	print summaries to step4 to redo_log.txt
2016-06-15	0126ba032dbb3aaedca38ae44d73452e1319e92f	recompute step3 and step4 based on mw update
2016-06-08	f9dcde1ea2384e3b4a332e4b366643f99e1aa320	update based on revisions to MW
2016-05-20	5167a2d3b50c8a96bb038006064aa3d1f0d95886	revise step3/icf_prep1.txt and update.
2016-05-14	ba22f76a7db46aeef5e7a6d0758f9a22ed27cd2a	Bring up to date
2016-05-05	30272ca5977aa7b44166bf87f455f76e7171cca8	recompute after update to MW
2016-04-15	567260245bcbf153f6073560e7f6d01fab9a4475	bring up to date
2016-03-17	0ae9cf9000b3aea12caeea7804504edc2dff38da	recompute step3 after MW update
2016-02-11	9dd22564cec043da32af2d92f6a81707fad0eab4	recompute after MW update
2016-02-10	a2ee12dff2c759332b4a38436d15451282447ae7	step3
2016-02-10	e933ed6694b9316283854201a7384f93975ed0a7	step3
2016-02-10	7231cd166b54eaa8a939de31888cd96fd1b656bb	unknown
2016-02-06	e75bbcd043af1ab9f13942ee3ef0a3d6198f8b7d	Recompute after MW updates
2016-01-23	31e8665dabfa52b19f56bbfaac0eed05db079524	recompute after mw.xml update
2015-12-30	cc791149dcf6f4458d2f231286f71da0319eb250	recompute based on mw update
2015-12-29	78364b48d11bcc33d32714ceefa5e995ce5318af	minor edit
2015-12-29	368324451e0cc5979eec5f2850c42bc6d1440eb9	readme.org to readme.md
2015-12-29	48ec7ca91609ae96fe00707d05050c638f3329da	Initial commit of step2
2015-12-28	1ec5db446b3871043192a79c1e4bf3cad9453fa5	Update README.md

Initial project overview/
2015-12-28	4f7d79278bb4ee61577a787674f96ab826ebc098	Initial commit
