date	sha	title
2021-02-03	7fec0e297cabfd5cc4107d1b7359de17ae0ad867	Update index.html
2021-02-03	30afc3f14762d5459a72cc207d3fe368afc08166	Update index.html
2021-02-03	4ff2a5ae456970aa3f7af52564c6cfc3cbcbdb08	Update index.html
2021-02-03	537ec84156390903310dd3a355c13b67d65ad87a	Update index1.html
2021-02-03	99c4688cc92dca954037e11fa94aaf13965df037	Update index.html
2021-02-03	f375f5970bfa6d08f393e40d19a66a81d14a3e18	Create index.html
2021-02-03	356497eb8f0f59aa9cf4055e1ee7f0f0b4d0ccca	Update index1.html
2021-02-03	2ff090a90904546192d24c8f114f661800f42581	Update index1.html
2021-02-03	47d9caba4ed71587f354026c162f2904faf87027	Create index1.html LB  LB First experiment with google custom search experiment for sanskrit-lexicon organization
2021-01-15	e547ca1a20b0463f0f08ae3c14998816195e574e	VAC-VCP diff html generated
2021-01-15	e4995aeb7db334de6099698a6e325b95c7452a7b	len2.txt
2020-07-17	e27e5ef7868e7749c35df9e72b6caed3d098f4d5	verbs1_merge1_1vmw.html.  Refer https://github.com/sanskrit-lexicon/MWS/issues/75
2020-07-08	9d9b20863522e9bc4baa02970a9a397f22f5a3c8	revise verbs1_merge1_1v.html
2020-07-07	8bc4888f3634719c2ab90f8f2b9d480b75c130c4	html from sanskrit-lexicon/MWS/verbs01
2020-03-04	57b88ab8d2002816c03eb39f364ff7c7ced29f00	reports for vcp & skd verbs that do not have matches in the other dictionary
2020-03-04	aef341637c677d06492f5f05f8335d2908e4f96b	revise verbs/vcp_skd/readme
2020-03-04	469f3ab63856c41a201162489775b0da6842d426	provide .gitignore
2020-03-04	1e2f637434097fe87d648d71f59f95aee0f43249	vcp-skd initial commit
2018-08-31	90aa4764ed4b8430439b2cd4281ff3312d319899	PW IAST corrections. ref: https://github.com/sanskrit-lexicon/CORRECTIONS/issues/419
2016-06-13	1866ec0ddde543e9dfa1d2ab44b3ed92dd1347a5	Updated for Shalu for Devanagari
2016-01-01	3e2804dbc53775d0405ec8f398ee21fc112976e1	as on 1.1.2016
2015-12-23	56122526be2da565efade22397f1722836efa7b3	reran after issue 41 corrections
2015-12-22	bd913ecb52302996387cb004d5f80e8a46cf9f47	updated after issue 35 correction in PWK
2015-12-18	aed0c991cfc24edcf92000af917bed8b7d28586a	PWK literary resources
2015-12-17	92e36100e7c4029de9c70d8104ef163be60312b3	3grams
2015-12-16	cdb1394ab12c494246d7fcb50aad99137d5bcdba	2-grams autogenerated
2015-12-15	e5aa85a46385bc44d80a6fddf976dba44325b58a	ccs anusvara
2015-12-10	834aa1c0db8814fdd46cc32ee9c562bf06dec497	abnorm_1 and abnorm_3
2015-12-08	0622434d9e14f323a32ffa52cd758c4d5f5dcb03	adv.html
2015-12-04	a771e7649b99c0edb2f6c94df8a5a3df36beafcb	ngrams uploaded
2015-12-03	96b33a9b9ef194620799569b82da1f977e24aaaa	highlight diff
2015-12-03	f9c074527b9efa59a58c215ca4dc7b327931d5d2	ngram files
2015-12-03	d84f92d6866fd64decce8a406ce9796f2f573f8d	Standard convention linked
2015-12-02	ed76a63025dc7b6f91dc5c65db8823d0a6c16410	conv3 violations
2015-12-02	6a618062c547f2c8b4fd3ccd26ddf3921c5f8267	abnorm.html
2015-11-25	91af9689b08d114c3acfe8c49509fee9bf5daf04	Issue 5 demonstration LB  LB https://github.com/sanskrit-lexicon/Cologne/issues/5
2015-11-24	63878603dbc83a2a48ec8ffcf1594c350904ad4f	uploaded hwnorm1 output
2015-11-24	ab06abed7b3b49d0dadbac9e9a65ce9240d0546f	Initial commit
