date	sha	title
2021-10-08	eed717ba43bfcd612db459ee3885730836b6ac0e	dont update only desired file. See https://github.com/sanskrit-lexicon/csl-lnum/issues/4#issuecomment-938344083
2021-10-07	e3e841d8f7868bb093ff7ef33cb153c1dae33691	close #4
2021-10-05	7571ec1ca65b2abcc14efb352fa71c379d4ab9d2	handle well, if there is no diff.
2021-10-05	7bec883610204247b010598ac6fe3ea360aa8220	readme for reverse movement to csl-orig
2021-10-05	2f063c0ac64f131bf2bfa62bc62b4b8799ac80c3	lnum_to_cslorig with user input
2021-10-05	46862d808a604616c161e74e4d5591ba09245257	Merge pull request #3 from vvasuki/patch-1 LB  LB Update 15140.txt
2021-10-05	32e2941380e0df1c369dbe4be8a88fa10c6ef869	Update 15140.txt
2021-10-04	258c0f83dda30bef537608c5c2d020120f838f65	4 Oct 2021 regen
2021-10-04	946deb7fd3b41f249c78ccd05289087f3e275163	redo_all script
2021-10-04	391c18ca1fa3bb39ca9fa61e2a1d603b3d2d0197	redo_all script added
2021-10-04	10cfc4a1db440c06dd6358160c83496a4b6bf4ef	readme warning
2021-10-04	0179a5f8aa0031c8314d26c3eaa342034e3d5b80	readme added
2021-10-02	2d81ce2d29e66c884d42de3ecc498f83e343c49e	yat
2021-10-02	0d37d9776036cd8602336daa9b969645d6e50b6b	wil
2021-10-02	a45576591ac57dcb2d32e800b0e6eff223d1f1f4	vei
2021-10-02	b6cd0ee31a14b33f419bb57165b44d238ec2964a	vcp
2021-10-02	d6ad4f90faa379c53078538275bfa3b16fbc3f4c	stc
2021-10-02	beca9a7f0fbb6553d900637b170718991d9a60e0	skd
2021-10-02	ef73201ef2e3bfd4216eedf6c14854349d621426	shs
2021-10-02	68c6e5a0f18594a33f3cf9c379b5e0cdb63cdcc0	sch
2021-10-02	eecf711f48e3c770c33aa9d3b56dd9c817734dae	pwg
2021-10-02	277dce50d26076064dce7c2321e97f005750b8ef	pw
2021-10-02	47870a0712fdb6cfe7879cd1e3b0e0f063b9841e	pui
2021-10-02	4f66fb9530f24994a55ec81192e112e0e9f1fc09	pgn
2021-10-02	3bf28d96bf3205b295fee45d5291c8d3e1c892b7	pe
2021-10-02	bee156ec1862e4aa4306f757f107dcc63fd1bb12	mwe
2021-10-02	da023bae5fca8f925a33c741c5af7a6afb89f1a9	mw72
2021-10-02	dd6efa94e12052e1ce1ad3a268ee0d91f18f8cfc	mw
2021-10-02	aee28b7f60582ef265f5c9848419d249e80ab571	md
2021-10-02	89ce01d02b261d09ce1c8967fc79e3e32d9f86de	mci
2021-10-02	736ea7ca705483c5a855cb03635960f048115304	lan
2021-10-02	e6dd924a66d8d2950b93745428d98f42130658c6	krm
2021-10-02	759eb0d7c5ab2e3f019073be4afe4f5871b238aa	inm
2021-10-02	b9f5d7d8c00338ee11ddc021b9fc50fd783a37f5	ieg
2021-10-02	683372b2b0024d6d6c8771461f13ccb75e9d867f	gst
2021-10-02	aae7d3dcec579201d5da617628664f762af69fde	gra
2021-10-02	607813a70f4ba571f5ee857a1f29372e86d559b5	ccs
2021-10-02	790fdbcb004249f28823e39e7a567296cc85dca8	cae
2021-10-02	a310c949a5c06be0af4b2b860de87610a530e833	bur
2021-10-02	99d7fcdf51f750ab4acc7c96cd6e151637ead65b	bor
2021-10-02	84c30da5eca4b9c99be8b111f5accedd8f5a715c	bop
2021-10-02	f655686acb47ba0fdcd12e38168f7c2a88ad4c54	bhs
2021-10-02	e1016e17ddf6870ddaa29c53050d1642a7913e1d	ben
2021-10-02	550dd90b7e9231af7c5725cf3a767e76b591b833	armh
2021-10-02	cc71994d65d83419698fb3446c6dadadc4779373	ap90
2021-10-02	2994e1ed19637ac0f1b819d1eef682f2f9d4b6ce	ae
2021-10-02	5ffe5b4f1469e7691e016e8443b6dfc6a407cfe2	acc
2021-10-02	d511b856d73df053a746f858336f9b2b03a82a62	snp added
2021-10-02	2589782e07d3d8aedb39f400f0e01d1c000baad2	txt_to_lnum
2021-10-02	0d0d66bfd4663803a66de63db30d14e75d0e555a	make MD files from csl-orig/v02/xxx/xxx.txt file
