date	sha	title
2024-12-10	3917d63636210d8b68b023512796ccd9ca6e07df	Ref: https://github.com/sanskrit-lexicon/mws/issues/182#issuecomment-2530678105
2024-12-09	0bcc59530e50a2a9834597ed47d030bada59121c	standardize links for 'BhP.' #182
2024-11-16	5a92d94bc6bbec4e2fd511f82af72e19991e3ba1	#181 first try for cdsl to ab conversion
2024-09-05	cf1731032ca6aebbd795304c1dccdafdaf1733d3	#178 - example_rev_sup
2024-09-05	d02ced7646b106f78dd3b693f60401628de0c8e1	#178 drdha.png
2024-09-05	31004c8f0eeddf0da42e967964a4410e2a8a52b5	#178 akshagrakila and drdha examples
2024-09-04	81f560cb26bb368dc8e3aed4ce977d3279620c40	divtalk - akshagrakila example #178
2024-09-03	5d31e98645670a9311f05c608610c3c7f949634f	rev1a  #178
2024-09-03	ff6b593e80be696dc4cb60f5eb1bd97c14cc0ff6	Initial commit #178
2024-08-24	f3d2adc95f1bdf4bd288ddc13874037e9a028d06	last step for this repo
2024-08-22	f03c61488978840dff49989104aa98a448fdf994	version 16. All <info> tags moved to end of last line of entry bodylines. #176
2024-08-21	4e4db40c6f36bdf02245254db4107113b5574793	version 14: minor corrections. Remove slp1 attribute. #176
2024-08-21	7b7fad730b133e34591cf5775c3611dddb29468f	Work on an 'AB' (Andhrabharati) version of mw.txt. #176
2024-08-14	bb728eef3866c689a6234bf3470524c100b69513	convert mw.txt to lbody form. #176
2024-08-13	f393cd0a848878816b7f1ea37b80bf6ba6ac1c37	#176 readme 'Sample rewrite of groups'
2024-08-13	2f2949ad625eb34171e7e25f70ff450d44d21a3e	#176 : missing hw
2024-08-11	ea81fb9b3a78d56b005e6856023ab1ef9f50bea9	#175 initial commit
2024-08-04	192a5d6283ae78eefc1ec6d51f520c9155250cc6	mw_orig_utf8 -- A version ca. 2014.  #174
2024-08-03	8b202a76849f2c6b7b518ec8a75241f03ea19e9a	#171 - phase 3
2024-07-22	695c36fe49242f6530ce76540be0849989b40db6	#171 legacy1/match3_3.txt
2024-07-22	3ce55c0c3a662e5b867ed4507f3a7fee50d88351	#171  phase 2 (legacy1)
2024-07-17	22827cd8fc62b4a5e4948ce03857ff1789c11691	legacy supplement files: ADD3.xml, readme.org. #171
2024-07-15	cd59eab48866822291add9903e9a7e91527be7df	#171 - revise readme
2024-07-15	3c924daf7dca6da55af8073fceea10f1dedd5d9e	L_change_01.  #171
2024-07-05	0ca5b61a2a9e6fded87e08dd01cd29edb83fc178	Issue 172 initial commit. #172
2024-07-01	f1f62cb44e145d6cc3d529dc6c4cdd37bcbb7fa5	unicode question re accent. #167
2024-07-01	286f7c8735654766d1c14b03111a40c7af6fa77b	Stray errors.  #167
2024-06-29	37051f20b1e2bf531b7e188111e804e98ead0fc4	update readme. #166
2024-06-29	b8386a0b4f84ff245b78231abd316886f19df97a	revise readme.txt. #166
2024-06-29	820ff307663d284a5000c5fcf18ea8b46c2d6f41	#166 initial commit of issue166
2024-06-21	e835e42470e35386160dea394e0e397e6f796e37	revise two of the corrections
2024-06-19	ae4fecf38d0c6620b70066d3f9979fe8ce9afd2a	#165 initial commit
2024-06-17	11844d8107c1d74121763a3e1f11f241e55f0811	Work on change_4, change_5. #164
2024-06-16	2436bdd6293f66ebe25fe27f9d607490161e908a	#164
2024-04-25	683dd920b13f1b64e21874549574220988ed40e1	revise mwab_input_7
2024-04-24	5fe5e435f30bd547988a890c3c99acd54c7684c3	Additional work with tooltips. LB Ref: https://github.com/sanskrit-lexicon/mws/issues/65#issuecomment-2068039919 and following
2024-04-17	b4fc0de659be6d0ba162824274f095b8513739f0	#65 revise mwab_input
2024-04-16	2dc20b83f53c1c03025270eab48b800251236083	#65.  temp_mw_8.txt and temp_mw_9.txt
2024-04-13	a2bc75107eadca6df8e0c9697c7b0e754786be17	#65 change_6_7.txt, temp_mw_7.txt
2024-04-13	7bcdf28ab36c001264024f301ffa29c2f6bc43b0	#65 lla analysis, probably last step in cdsl changes to LB resolve <lang> differences between AB and CDSL version of mw.
2024-04-11	71d0d48580283f206ecbff20e65a3cbe50375ddf	#65 - modify make_change_countdiff.py to also write ab_lnums_del.txt.
2024-04-10	3da9c98796ed1728ec8411d6f9bdde794860c77e	#65 continued work
2024-04-08	1255dd19417174068ac7623284b38300230adb28	revise readme.txt #65
2024-04-08	47477bfc8aa1a20a6ab8e80805a68dda7566ae3c	lang tag counts. #65
2024-04-03	e79afced33a0cfef2cb8980b849af9e759c4b1f4	Recompute bot/bio counts. LB Ref: https://github.com/sanskrit-lexicon/MWS/issues/74
2024-04-03	69b02866edc02241464dff49c66826019d091120	#66
2024-02-05	a1a2f5c5318c073b977986bcbeac56f0a6ab7bbc	Boetlingk dhatup reference. #126
2024-02-01	74b28da786c7a2b86c50d93c12f361b2d94a2f3e	Sch links to westergaard. #126
2024-02-01	27ba8e0e03e965062e0fedece534471074b83eac	pwg dhatup changes. #126
2024-01-30	45a64bd4c44404a8cd3f386d4dcdaf03baceec25	document further work on #126
2024-01-29	e887df2fb7f0c7f715356f349ec6112a5f9acea2	Preliminary examination of <ls>Dhātup. # 126
2024-01-25	34311ff5a827d36a0a343656dac9c271a7ebf126	Add <ns> markup to Rakshases, Ushases. LB Ref: https://github.com/sanskrit-lexicon/MWS/issues/127#issuecomment-1910699452
2024-01-25	55c3e357ba92b8d0e3386154cb467e731736b3e4	Revised per AB comments. #127
2024-01-25	534d153cfa22c0b5f78c36d0359e1ebf4afd5a9a	Process corrections from words_mw_noneng_2.txt. #127
2023-07-24	faf895f1ac3db29cf8cf2cbf91f00265dbef3f1a	extract <ls>Gr. and <ls>Gram. instances. LB Ref: #159
2023-02-26	b99dd20b8347cbc9c119565d9496dbc5d4c20545	Corrections based on two AB.CDSL_cognates files. # 153
2023-02-23	acbaeab222ffa69893c24ea873f6814d0cf953dc	greek corrections from AB.vs.CDSL.greek.text.differences.txt. LB #153
2023-02-22	1c381ac768915362ed5abecf1d6a9c9b83cf0e37	small phi to phi symbol.  #153
2023-02-21	1f03ce5da7627ac9f55c6c724e803f4d0a63b037	Greek and other changes from mw-dev repository (lang.string.changes). LB #153
2023-02-19	e9401867cdbb37cc6dde3814e6ec957c80c8cef6	count tonos-oxia instances in mw.txt
2023-02-19	48c6a5808a1647d42e44307476fdc94e1b6b258e	#153
2023-02-13	791f9b97d725ad742af831b9a022e58f27c93f64	#156
2023-02-08	d1286ba209821452dd05138837f15ec1d34c5f40	Merge branch 'master' of github.com:sanskrit-lexicon/MWS LB Needed to do this to avoid conflict with Andhrabharati
2023-02-08	31dcaeb652288acd375b75b74f266da88d884f51	#152  (11) instances of '<ls>Gr.'
2023-01-11	e0c17700dfc222292ad70ec753964d76ae52a602	readme update for #148
2023-01-11	2c5ceee7007b731175db9ce22df3a3c0313b895b	started an issue to disucss with Andhrabharati. See #148
2022-12-30	79179b6fa689f70329f3d6aac649dec1e2570fe0	work to get new scan. #144
2022-12-26	012298ebf4dad9585a594088928e989aa25ffc94	Merge branch 'master' of github.com:sanskrit-lexicon/MWS LB Andhrabharati made changes.  Bull in China shop/
2022-12-26	c8e899d7d1f8ae62376d930cb16a3d27dd4e1543	AB starts thorough review and update of MW
2022-12-26	64d313e98801ed7fefa8cf4ef90faa411f153419	init issue146 as copy of issue145.  #146
2022-12-26	95cd1ab19e4e41767f7c7513742465d96ec2f417	Add analysis programs diff_to_changes_dict.py and updateByLine.py
2022-12-24	1a0835b6e0cf457cf3df03c47435ff59613fe833	Begin issue145 workspace
2022-12-22	49bfc9d658c55d12526defeea472aec296df6a7a	convert latest MW to IAST for Andhrabharati. #142
2022-12-21	ee3a3ccd7ecf6a09c62d69a8806f16c10c625b9f	MW accent review.  extra changes. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-12-20	ef4a66528ac62b414a6c7435af37396efc7913b5	mw metalines with two accents
2022-12-20	39e1fa1d12fc50ce90c92cce00d50e2591851f9d	MW accent update pages 1200-1308. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-12-14	8ab2b5eba9f46d96eccacdd1a26b4056519c0ddc	MW accent update pages 1100-1199. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-12-05	911ed954f9894d9d0e4dc8e84e53319756d21116	MW accent update pages 1000-1099. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-28	274ded4373b7e4a77eda49810fc064df8e937b3b	MW accent update pages 0900-0999. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-25	c981b5863c776180d647f0b52f83fd7e67b0e58d	MW accent update pages 0800-0899. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-19	a21303aa25263823efabfa50bd1c5f741f98522c	MW accent update pages 0700-0799. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-15	e93cb816305d546787d8bd52add052f2424310cb	hwcount program. #143
2022-11-15	18414898fc1a9953e35e34723617c47d65d69f83	MW accent update pages 0600-0699. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-10	c55b5b82113c7b9752508b4044688c476432f5b7	MW accent update pages 0500-0599. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-06	9d8329f0f90d079db8fa8c3ffa305e013316747d	MW accent update pages 0400-0499. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-11-01	3c163ddb57284a85082bb5a689bdff03bdf40e58	MW accent update pages 0300-0399. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-10-27	61c526ae6e47376e37f642478458f66d837fc729	MW accent update pages 0221-0299. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-10-24	23a89774dfa3e0984f35de38c87e2f63f9c415fe	MW accent update pages 0131-0220. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-10-21	4fb4839d5ec34601b6bfdf6083b089e3c47c30af	MW accent update pages 0060-0130. LB   Ref: https://github.com/sanskrit-lexicon/MWS/issues/142
2022-10-17	075dafaa22954bf5f344c5c6cc29bbf5ff752414	accent review pages 0001-0059. #141
2022-10-12	d9bd758f29da9763f02ec74b85bb2f544e08ce02	MW accent corrections, phase 3. #141
2022-10-02	5cd9ac0708e7c549e3e04d1c2fce274154c88fe9	Accent correction, Phase 2.  #141
2022-09-26	722fce285060cc29f09fe198dca9646246416673	mw svarita accent corrections, using pwg. LB Ref: #141
2022-09-20	ea6d0ca2a2bb51b47f3c91bfb7ce188bda526ecf	log with compounds also added
2022-09-20	ff029e46cef3181ed0687012f6dec8e60f46761e	accent diff highest priority
2022-09-20	44b07a583d4f5222ca5dbcca16d5361d06743d2e	log.html prepared
2022-09-20	eb789c37aa5b5bb81143d34537795e71bd72dfed	rename
2022-09-20	6020986b1b8b72cddbb9d0c2bea878018cf85a36	accent diff 2
2022-09-20	23635e1f07e53a520b930102034d0f6d8e9e3855	accent diff in HW of MW v/s PWG
2022-09-19	ec76c80f10498e0e52bb07995be1928bf3c3bd9e	Revise transoding to use grave accent for svarita.  #140
2022-09-04	def86c0bfed4ade42cf22ae016736598e2b9b857	change_9 for #137
2022-09-03	f642f701226225f102b90d87506c0e03c4c872bf	edit readme
2022-09-03	bd6a29676be989ad89bc55f5ee59125b7b56c9c3	change_6 through change_8.  #137
2022-09-01	027f0dcc5530eeed8be73b8ac70218cda6edec00	another batch of corrections for #137
2022-08-30	c0f4b70f6fa76be05c8a36a2fa27a1def6b13e20	Correct errors in change_5; #137
2022-08-28	1d12c55fb1093b53fc810324c364d583caf66883	#137
2022-08-22	ba4c91983b09ffb1f72e2d14ebf9b2326dbd74ad	#132
2022-08-12	71442095fb8f8c53886394254fa166916950232f	Rename mws_issues_99 to mwsissues. LB Ref: https://github.com/sanskrit-lexicon/MWS/issues/99#issuecomment-779412429
2022-08-09	96b3d24788e3a881c3a0c8faeea987c04d5c618f	hom cleanup.  #131 (change_1)
2022-08-05	badcbbfd8ebd0738ed4c4cb2ba8c5a8c51956352	finish with issue135 #135
2022-08-05	dbc7e86a6c3319357db55bef19fade57b6a4b9f0	final (?) update of #135
2022-08-04	6599db8d369725fb761588a8d165ef1e630f3ed7	#135  change_4
2022-08-02	1b2efd5aab9c30da05102a03427b85f628ad25cc	make an iast version of mw.txt
2022-08-02	f0b1b4e64801f011de0f002d951943456b4634b7	change_2.  #135.
2022-07-27	039820ca6445e3c17a6233229c040261b2336fee	#135. ls tooltips. change_1 revisions
2022-07-22	6a0a8a80be0dee9ea5cfc31b65d5e086687f99de	change_6.txt in #136
2022-07-21	bcf913fe49781a849ad72415daaeda6ba5a1a621	#136 continued
2022-07-15	0d6a70381b4f30af6aa63bbef38bfb84a9f8c12d	ls cleanup continues. #136
2022-07-08	bba207a5393ce8919e05c202cc613c942bdeff56	ls cleanup work. #134
2022-07-01	3ca3f424ed8f994295ac34d15001cb96c355570a	Merge branch 'master' of github.com:sanskrit-lexicon/MWS LB Apparently, someone made changes to MWS independent of RV MARKUP #130 work.
2022-07-01	4d55d45f30d05d57b2a5fe544cf7260b8f6610e6	RV ls markup corrections. #130
2022-01-24	5cd8e97eab405c9621daac1984287ed36f9bc0f7	words_mw_noeng_1w
2021-12-14	f1ebee9d9d5d05c8484159039539b3fe687948cb	words_mw_noneng_temp
2021-12-01	b1e944cb601d6f4f68e9900c9fe914c25a8f1124	3 files in capword_changes.  Significance unknown
2021-12-01	68735e28e3e9566b951a05b6c631225dde33eedf	non-english mw words, #127, first commit
2021-10-17	aab6a359245fc4b297a291c307aa8cc157ce32f2	remove unneeded capwords.txt
