date	sha	title
2021-09-14	99b353d58c716f91130cb5521367df38fcb8c6e9	added equal mark
2021-09-14	3a93fcb67db50bd6163ed0ffb5ebf4192ae6bb6a	added division mark
2021-09-14	56a28ab1624be6eb065711c691e756738becdf73	added asterisk
2021-09-14	fc4236ab6ddda805bba24da88a6b9b20aca48d27	added colon
2021-09-14	97772af4a99e7ac2eb69785a718f458905269394	added semicolon
2021-09-14	d97cba17ee0810a3c25fca3285de038a66342cbf	added period
2021-09-14	3eb287d3a32cb17ed085fcb8881422900cadf33a	run 2
2021-09-14	3d1e4221647a2999b882894e651b643c5c0e3655	run 1
2021-09-14	d877742df320f0b7b1035b61dc379f2e57dd9a74	bor init
2021-09-14	45224e31f8c8d93bca97db466485b7f9b7dd3f78	removed space
2021-09-14	7d25470b93102f2ee31d5a7c6e5b09a36c0bd828	initial try
2021-09-14	75af7dab08585fa6c80c3f8e0ad00f23e3b747bf	first commit
